AGE,INCOME,MARRIED,GENDER,CAR_USE,CAR_VALUE,CAR_TYPE,PREV_CLAIMS_AMOUNT,PREV_CLAIMS_COUNT,REVOKED,POINTS,CAR_AGE,TARGET_CLAIM_MADE
50.0,36504.0,1,1,0,14210.0,0,0.0,0,0,0,8.0,0
58.0,51870.0,0,1,0,24520.0,1,0.0,0,1,5,1.0,1
56.0,125795.0,0,1,1,7100.0,0,0.0,0,0,0,14.0,0
41.0,99959.0,0,0,1,18850.0,0,0.0,0,0,1,11.0,1
37.0,61790.0,0,1,0,15150.0,0,0.0,0,0,0,7.0,1
57.0,33707.0,0,0,0,27520.0,2,0.0,0,0,0,1.0,0
37.0,0.0,0,0,1,1500.0,3,0.0,0,0,3,1.0,1
34.0,68833.0,1,0,0,21940.0,2,1494.0,2,0,3,9.0,0
49.0,28592.0,1,1,0,9260.0,2,39892.0,3,1,6,1.0,1
42.0,64766.0,1,0,0,11840.0,3,44414.0,1,1,1,1.0,1
38.0,81447.0,1,1,0,15820.0,0,0.0,0,0,0,9.0,0
25.0,40095.0,0,1,0,22720.0,1,1992.0,2,0,6,9.0,1
44.0,87072.0,1,1,1,14820.0,0,0.0,0,0,0,15.0,0
20.0,19933.0,0,0,0,15400.0,3,4148.0,1,0,5,9.0,0
40.0,52423.0,1,0,1,7420.0,4,0.0,0,0,2,1.0,1
32.0,76985.0,0,1,1,19500.0,5,6762.0,1,0,4,15.0,1
35.0,0.0,1,0,1,5000.0,4,0.0,0,0,0,1.0,0
37.0,80997.0,0,1,0,16290.0,5,0.0,0,0,0,7.0,0
40.0,54159.0,1,1,1,16920.0,5,0.0,0,0,1,1.0,0
54.0,62215.0,1,0,0,21840.0,4,6600.0,2,0,3,5.0,1
39.0,54714.0,1,1,0,5400.0,0,0.0,0,0,1,1.0,0
49.0,37356.0,1,1,0,6400.0,2,7993.0,1,0,7,6.0,1
48.0,0.0,1,0,0,6300.0,3,0.0,0,0,0,10.0,0
42.0,28341.0,1,1,0,8530.0,2,3710.0,3,0,7,1.0,1
37.0,6217.0,1,0,0,22260.0,2,0.0,0,1,0,4.0,1
56.0,27968.0,1,0,1,8260.0,3,0.0,0,0,0,10.0,0
48.0,52275.0,1,1,1,14060.0,0,3868.0,1,0,3,6.0,1
21.0,40022.0,0,0,1,9360.0,4,0.0,0,0,0,1.0,1
33.0,46453.0,1,1,1,6150.0,0,0.0,0,0,1,5.0,0
38.0,122492.0,0,0,1,33250.0,2,0.0,0,0,4,1.0,0
33.0,22899.0,0,1,1,7090.0,2,0.0,0,0,0,5.0,0
51.0,124550.0,1,1,1,38290.0,0,0.0,0,0,1,10.0,0
45.0,100822.0,1,1,1,8310.0,0,0.0,0,0,0,7.0,0
40.0,57063.0,0,0,1,16250.0,4,0.0,0,0,0,19.0,1
58.0,39707.0,1,1,0,16870.0,5,3546.0,1,0,6,6.0,1
39.0,87562.0,0,1,0,10260.0,2,0.0,0,0,0,14.0,0
50.0,24358.0,1,1,1,17790.0,5,0.0,0,1,0,7.0,0
19.0,0.0,1,0,1,9100.0,3,5289.0,2,0,1,1.0,0
49.0,40452.0,1,1,0,21600.0,0,0.0,0,0,1,7.0,0
33.0,14369.0,1,0,1,6240.0,3,0.0,0,0,0,6.0,0
43.0,176021.0,1,1,0,29330.0,1,0.0,0,0,0,20.0,0
48.0,43095.0,1,1,0,10850.0,2,7219.0,3,0,3,1.0,0
45.0,70982.0,1,1,1,13660.0,3,0.0,0,0,2,6.0,0
39.0,76150.0,1,1,0,14010.0,0,0.0,0,0,5,8.0,0
32.0,52469.0,0,1,0,4700.0,2,0.0,0,1,1,9.0,1
45.0,103087.0,1,1,1,18230.0,0,0.0,0,0,1,9.0,0
46.0,106409.0,0,0,0,24410.0,2,6948.0,1,0,0,18.0,1
53.0,59797.0,1,0,1,18070.0,0,0.0,0,0,0,16.0,0
63.0,52064.0,1,0,0,11770.0,4,834.0,2,0,8,1.0,1
51.0,0.0,1,0,1,16180.0,3,0.0,0,0,0,6.0,0
36.0,48710.0,0,0,1,9970.0,3,18331.0,1,0,4,5.0,0
72.0,27625.0,1,0,1,18960.0,4,8571.0,1,0,8,1.0,1
51.0,27940.0,0,1,1,21010.0,5,4652.0,3,1,2,6.0,0
39.0,54298.0,1,0,1,14480.0,0,0.0,0,0,0,9.0,0
53.0,77012.0,1,1,1,21440.0,5,8744.0,2,0,0,13.0,0
45.0,45105.0,1,1,0,17540.0,5,36562.0,3,1,4,9.0,0
36.0,28326.0,1,0,0,26280.0,2,39535.0,3,1,2,8.0,1
36.0,17085.0,1,0,1,15840.0,4,4070.0,2,0,2,1.0,0
32.0,17545.0,0,1,0,8240.0,2,0.0,0,0,0,1.0,0
43.0,238856.0,1,1,0,29690.0,1,0.0,0,0,0,22.0,0
54.0,69625.0,1,0,1,22340.0,3,3155.0,1,0,2,12.0,0
57.0,159517.0,0,1,1,23150.0,0,0.0,0,0,2,17.0,0
47.0,28172.0,1,0,1,13970.0,3,0.0,0,0,0,1.0,0
36.0,60097.0,1,0,0,28040.0,2,0.0,0,0,1,1.0,0
43.0,19219.0,0,0,0,10470.0,3,0.0,0,0,4,1.0,0
46.0,107677.0,0,0,1,17820.0,4,0.0,0,1,0,16.0,0
41.0,43889.0,0,0,1,18010.0,3,0.0,0,0,1,7.0,0
55.0,49627.0,1,1,0,11550.0,0,0.0,0,0,0,1.0,0
63.0,26921.0,1,0,1,14360.0,3,30288.0,1,1,2,11.0,1
45.0,13891.0,1,0,1,7390.0,3,1546.0,2,0,4,8.0,1
35.0,64488.0,1,1,0,21820.0,5,1144.0,3,0,5,7.0,1
60.0,163014.0,1,0,1,23800.0,2,0.0,0,0,0,8.0,0
43.0,0.0,1,0,0,19790.0,0,8251.0,3,0,1,1.0,0
39.0,42535.0,1,1,0,19330.0,5,0.0,0,0,1,8.0,0
33.0,31675.0,1,0,0,9130.0,4,32882.0,1,1,6,1.0,1
37.0,6857.0,0,0,1,12540.0,3,3452.0,1,0,1,7.0,0
39.0,66367.0,1,0,0,5560.0,4,2949.0,2,0,3,1.0,1
43.0,81674.0,1,1,0,34680.0,1,0.0,0,0,1,10.0,0
48.0,93658.0,1,1,0,18050.0,5,0.0,0,0,0,10.0,0
45.0,0.0,1,1,1,14750.0,3,0.0,0,0,0,7.0,0
56.0,29524.0,1,0,1,14250.0,3,0.0,0,0,1,7.0,1
40.0,180525.0,1,0,1,11490.0,3,0.0,0,0,2,13.0,0
51.0,34658.0,1,1,1,15660.0,0,0.0,0,0,0,11.0,0
42.0,0.0,0,0,1,25540.0,4,0.0,0,0,0,1.0,0
41.0,86227.0,0,1,0,19530.0,5,2948.0,3,0,2,17.0,1
46.0,27669.0,1,1,1,8870.0,0,0.0,0,0,0,1.0,0
35.0,77126.0,1,1,0,11510.0,2,3079.0,3,0,0,1.0,0
43.0,68350.0,1,0,1,22570.0,3,0.0,0,0,0,13.0,0
64.0,76552.0,1,0,1,7900.0,4,0.0,0,0,0,9.0,0
46.0,57456.0,1,1,1,12520.0,0,0.0,0,0,0,6.0,0
39.0,173533.0,1,1,0,25210.0,1,0.0,0,1,1,12.0,0
69.0,69098.0,1,1,1,15310.0,3,0.0,0,0,3,11.0,0
35.0,0.0,1,0,1,4810.0,3,0.0,0,0,0,6.0,0
44.0,93041.0,1,1,0,15200.0,0,16255.0,2,0,1,5.0,0
39.0,69516.0,1,0,1,11470.0,3,1392.0,2,0,4,13.0,0
56.0,126700.0,1,0,1,23980.0,2,0.0,0,1,4,11.0,0
41.0,30043.0,0,1,1,16860.0,5,0.0,0,0,0,1.0,0
57.0,34116.0,0,0,1,10610.0,4,34041.0,3,1,1,7.0,1
43.0,54932.0,1,1,0,11290.0,2,5076.0,3,0,5,1.0,0
42.0,94591.0,0,1,0,17470.0,5,16121.0,3,1,3,8.0,1
52.0,65465.0,0,1,1,18760.0,5,5372.0,3,0,6,10.0,0
46.0,56849.0,0,1,0,6270.0,2,6418.0,2,0,2,1.0,0
51.0,46201.0,1,1,0,11220.0,2,0.0,0,0,0,9.0,0
43.0,0.0,0,0,1,13160.0,4,10412.0,1,0,6,13.0,0
52.0,125662.0,0,0,1,22880.0,0,0.0,0,0,0,16.0,0
43.0,102262.0,1,0,1,15490.0,3,0.0,0,0,1,15.0,0
47.0,18535.0,1,0,1,11750.0,0,0.0,0,0,4,17.0,0
44.0,29502.0,1,0,1,28750.0,0,37130.0,1,0,2,2.0,0
48.0,93303.0,1,1,1,15630.0,0,6031.0,3,0,5,1.0,0
33.0,249.0,0,0,1,10590.0,3,0.0,0,0,1,11.0,1
41.0,24862.0,0,0,1,7790.0,4,1055.0,4,0,2,10.0,1
49.0,108748.0,1,0,1,21520.0,3,0.0,0,0,1,7.0,0
42.0,86596.0,1,1,1,15280.0,0,0.0,0,0,0,16.0,0
33.0,92904.0,0,0,0,14060.0,3,0.0,0,0,0,10.0,0
42.0,82281.0,0,0,0,18530.0,3,14552.0,1,0,6,10.0,0
51.0,62463.0,1,0,0,19370.0,0,1107.0,3,0,0,1.0,0
57.0,25761.0,1,1,1,11940.0,2,4792.0,1,0,8,11.0,1
42.0,49224.0,1,1,0,27460.0,0,4546.0,3,0,0,1.0,1
46.0,41083.0,1,0,0,12810.0,3,2520.0,2,0,4,10.0,0
52.0,70293.0,1,0,1,33440.0,2,0.0,0,0,0,6.0,0
38.0,34319.0,1,0,1,13460.0,0,0.0,0,0,1,1.0,0
43.0,22623.0,1,1,1,8060.0,2,0.0,0,0,2,1.0,1
40.0,79715.0,0,0,1,23140.0,0,0.0,0,0,0,7.0,0
54.0,19961.0,1,0,1,3500.0,4,0.0,0,0,0,3.0,0
51.0,40760.0,0,1,1,11880.0,2,0.0,0,0,0,8.0,1
27.0,68493.0,0,1,0,20180.0,5,0.0,0,0,0,5.0,1
56.0,278.0,1,0,0,26150.0,2,49641.0,2,0,0,8.0,0
48.0,137411.0,0,1,0,11940.0,2,0.0,0,0,0,4.0,0
47.0,44963.0,1,1,1,11610.0,0,0.0,0,0,5,14.0,0
38.0,28409.0,0,1,0,8140.0,2,0.0,0,0,1,7.0,0
27.0,69794.0,0,0,1,14660.0,3,2848.0,1,0,3,6.0,1
33.0,25544.0,0,0,1,4050.0,4,3971.0,2,0,0,1.0,1
42.0,85408.0,1,0,0,20170.0,0,697.0,2,0,0,8.0,1
55.0,3865.0,0,0,1,16600.0,3,6089.0,2,1,0,1.0,1
50.0,94589.0,1,1,1,6500.0,0,0.0,0,0,2,1.0,1
48.0,116063.0,0,1,0,8370.0,2,0.0,0,0,1,8.0,0
33.0,0.0,1,0,1,11980.0,3,0.0,0,0,0,9.0,0
53.0,16536.0,1,0,1,3150.0,3,1335.0,2,0,0,6.0,0
58.0,0.0,1,0,1,8650.0,3,5240.0,4,0,0,12.0,0
43.0,58112.0,0,1,1,1500.0,0,0.0,0,0,2,11.0,0
49.0,66972.0,0,1,1,24760.0,0,6813.0,5,0,0,8.0,0
40.0,50537.0,1,0,0,28960.0,5,1613.0,1,0,2,8.0,1
54.0,65298.0,1,0,1,8030.0,3,4528.0,3,0,5,1.0,1
38.0,282292.0,0,1,1,33530.0,0,0.0,0,0,4,17.0,0
49.0,83569.0,1,1,1,6500.0,2,44932.0,1,1,0,7.0,0
37.0,54349.0,1,0,1,10630.0,3,1381.0,1,0,4,11.0,0
27.0,50139.0,1,0,1,9210.0,3,1271.0,2,0,3,1.0,1
48.0,74597.0,1,1,0,15730.0,0,0.0,0,0,0,1.0,0
47.0,92543.0,1,1,0,25250.0,1,30450.0,2,1,4,9.0,1
38.0,15755.0,1,0,0,14440.0,0,1413.0,1,0,0,1.0,0
44.0,20324.0,1,0,1,10280.0,4,0.0,0,0,0,1.0,0
46.0,5420.0,0,1,1,12780.0,0,0.0,0,0,3,5.0,0
50.0,109786.0,1,0,1,9440.0,0,0.0,0,0,0,8.0,0
37.0,159092.0,1,1,1,15050.0,0,1927.0,3,0,0,8.0,0
24.0,23109.0,1,0,1,6210.0,3,5876.0,1,0,2,13.0,0
37.0,53895.0,1,1,0,11250.0,2,0.0,0,0,0,11.0,1
43.0,60973.0,0,0,0,5800.0,4,0.0,0,1,1,8.0,1
36.0,85731.0,0,0,0,21660.0,2,4002.0,2,0,1,3.0,1
50.0,34703.0,0,1,0,9970.0,0,651.0,3,0,2,6.0,0
31.0,57017.0,0,1,1,10870.0,2,0.0,0,0,0,14.0,0
47.0,0.0,1,1,0,11610.0,2,19545.0,1,1,0,1.0,1
42.0,14166.0,0,0,1,23280.0,0,0.0,0,0,3,5.0,1
44.0,66069.0,0,1,0,22700.0,1,5117.0,2,0,3,12.0,0
59.0,0.0,1,0,1,11480.0,3,0.0,0,1,2,12.0,0
40.0,36846.0,1,1,1,9180.0,2,2743.0,1,0,3,1.0,0
31.0,0.0,1,0,1,7740.0,4,7323.0,1,0,7,1.0,1
40.0,164807.0,0,1,1,5500.0,2,0.0,0,0,0,17.0,0
36.0,0.0,1,0,1,5100.0,0,39425.0,3,1,1,9.0,1
54.0,77267.0,0,0,1,14630.0,3,8395.0,2,0,0,9.0,0
58.0,0.0,1,1,0,7300.0,2,3485.0,3,0,8,1.0,0
39.0,0.0,0,0,0,5500.0,4,0.0,0,0,0,8.0,0
46.0,3929.0,1,0,1,1500.0,3,0.0,0,0,2,18.0,0
32.0,2270.0,1,1,1,1730.0,0,0.0,0,1,1,8.0,0
57.0,0.0,1,1,1,9240.0,2,8336.0,2,1,5,1.0,1
47.0,91221.0,1,0,0,1500.0,4,5385.0,2,0,2,7.0,1
44.0,6035.0,0,1,1,6500.0,2,23949.0,1,1,6,1.0,0
44.0,146338.0,0,1,0,22620.0,1,37211.0,3,1,3,10.0,1
46.0,109874.0,1,1,1,19450.0,3,0.0,0,0,2,6.0,0
55.0,245498.0,0,1,0,33790.0,1,7531.0,2,0,1,18.0,0
43.0,33703.0,1,0,1,19010.0,3,1159.0,3,0,0,9.0,0
52.0,12363.0,1,1,1,2740.0,0,0.0,0,1,0,1.0,0
51.0,8900.0,1,0,1,11600.0,0,0.0,0,0,1,1.0,0
47.0,47235.0,0,1,1,10920.0,2,9933.0,2,0,2,1.0,1
52.0,27019.0,0,0,1,9400.0,4,0.0,0,0,1,13.0,0
34.0,0.0,0,0,1,11520.0,3,0.0,0,1,0,9.0,0
41.0,198600.0,1,0,1,19480.0,3,0.0,0,0,2,12.0,0
48.0,7302.0,0,0,1,7030.0,3,3564.0,1,0,3,1.0,1
67.0,2558.0,1,1,0,1500.0,3,0.0,0,0,2,1.0,0
43.0,30037.0,1,1,1,11920.0,2,25664.0,3,1,3,1.0,0
36.0,79457.0,0,0,1,5100.0,3,0.0,0,0,1,8.0,1
58.0,37991.0,0,0,1,14000.0,4,0.0,0,1,2,1.0,1
37.0,64020.0,0,0,1,15620.0,0,0.0,0,0,1,10.0,0
44.0,108412.0,0,1,1,1500.0,0,7859.0,1,0,0,18.0,0
51.0,94082.0,1,1,1,15140.0,0,0.0,0,0,2,9.0,0
28.0,54005.0,1,0,0,1500.0,4,0.0,0,0,0,7.0,0
50.0,26748.0,0,1,0,31770.0,1,7808.0,3,0,2,6.0,0
44.0,92673.0,1,1,0,11020.0,2,0.0,0,0,2,14.0,0
52.0,88691.0,1,1,1,18200.0,5,1261.0,4,0,2,10.0,0
41.0,104652.0,1,1,0,24660.0,1,0.0,0,0,0,9.0,0
42.0,89052.0,1,0,0,15550.0,3,0.0,0,0,0,6.0,0
37.0,133335.0,0,0,0,21740.0,3,975.0,2,0,6,13.0,1
58.0,3272.0,1,1,1,7200.0,0,5086.0,2,0,2,5.0,1
32.0,77222.0,1,1,1,12420.0,0,0.0,0,0,2,9.0,0
38.0,58833.0,1,1,0,17680.0,5,0.0,0,1,2,10.0,1
42.0,58797.0,0,1,0,19980.0,5,1310.0,2,0,4,23.0,0
42.0,32526.0,1,0,1,20150.0,2,0.0,0,0,0,5.0,0
44.0,13587.0,1,0,1,7260.0,4,0.0,0,0,0,6.0,0
44.0,24197.0,0,0,0,3920.0,4,0.0,0,0,2,7.0,0
37.0,111183.0,0,0,1,12420.0,4,0.0,0,0,0,8.0,0
45.0,65466.0,1,1,0,7080.0,2,0.0,0,0,2,1.0,0
48.0,48866.0,1,0,1,26400.0,2,0.0,0,0,0,8.0,0
72.0,63890.0,1,0,1,9100.0,4,4448.0,3,0,0,6.0,1
52.0,207687.0,1,1,0,35160.0,1,0.0,0,0,0,16.0,0
48.0,43075.0,1,0,1,13970.0,3,5878.0,2,0,3,11.0,0
40.0,5253.0,0,0,0,23600.0,2,0.0,0,0,0,1.0,1
49.0,90658.0,0,0,0,12350.0,0,0.0,0,0,0,7.0,0
45.0,32722.0,1,0,1,4770.0,4,0.0,0,0,1,6.0,0
42.0,54178.0,0,0,0,5700.0,3,0.0,0,0,1,8.0,0
33.0,0.0,0,0,1,4900.0,4,1992.0,2,0,1,10.0,0
43.0,45348.0,1,0,1,10330.0,4,0.0,0,0,1,1.0,0
22.0,36821.0,0,0,1,29390.0,2,8502.0,2,0,0,20.0,0
43.0,45784.0,1,1,0,14820.0,0,0.0,0,0,0,6.0,0
47.0,114507.0,0,0,1,6200.0,3,900.0,1,0,1,18.0,0
44.0,48374.0,1,1,0,34640.0,1,0.0,0,0,0,8.0,1
48.0,70682.0,1,0,0,13370.0,0,11976.0,2,0,5,1.0,0
51.0,40862.0,0,1,0,30800.0,1,3919.0,3,0,4,11.0,0
32.0,63720.0,0,1,0,18010.0,5,39833.0,2,1,6,9.0,0
50.0,30795.0,1,1,0,8920.0,2,0.0,0,0,0,1.0,0
52.0,188148.0,0,0,1,6700.0,4,0.0,0,0,0,11.0,0
41.0,19816.0,1,1,1,11590.0,0,0.0,0,0,0,5.0,0
39.0,123064.0,0,0,0,5400.0,3,0.0,0,0,2,10.0,0
53.0,48587.0,0,1,0,19300.0,5,4390.0,3,0,3,6.0,1
48.0,27208.0,0,0,1,10150.0,3,18535.0,1,0,3,7.0,0
52.0,152004.0,1,0,1,6700.0,3,0.0,0,0,0,1.0,0
53.0,47625.0,1,1,1,15780.0,0,8386.0,1,0,4,6.0,0
40.0,5253.0,0,0,0,8140.0,4,0.0,0,0,3,1.0,0
49.0,173242.0,1,0,1,6400.0,3,0.0,0,1,0,20.0,0
59.0,0.0,0,1,0,30430.0,1,1511.0,1,0,0,9.0,0
34.0,5017.0,1,0,1,8220.0,3,0.0,0,0,1,9.0,0
52.0,78609.0,0,1,1,18910.0,5,0.0,0,0,0,11.0,0
35.0,85430.0,0,0,0,13540.0,3,8062.0,2,0,2,1.0,1
46.0,161372.0,0,0,1,22240.0,3,6724.0,2,0,4,9.0,0
56.0,134166.0,1,0,1,20520.0,0,0.0,0,0,0,12.0,0
48.0,81084.0,0,0,1,27360.0,4,2860.0,1,0,4,9.0,1
36.0,204373.0,1,1,0,5100.0,2,3423.0,3,0,0,20.0,1
30.0,40889.0,1,0,1,29990.0,0,0.0,0,0,0,1.0,0
62.0,33995.0,1,1,1,7700.0,3,8002.0,3,0,4,1.0,1
50.0,113845.0,0,1,1,12880.0,0,0.0,0,0,1,1.0,0
55.0,39405.0,1,1,0,10940.0,2,0.0,0,1,1,14.0,1
52.0,5109.0,0,0,1,2010.0,4,0.0,0,0,0,3.0,0
59.0,155410.0,1,1,0,33330.0,1,4765.0,3,0,4,10.0,1
46.0,9537.0,1,0,1,10760.0,0,5624.0,3,0,3,13.0,0
24.0,94566.0,0,0,1,3900.0,3,0.0,0,0,2,16.0,1
48.0,26875.0,0,1,0,10450.0,2,3830.0,1,0,8,6.0,1
42.0,99269.0,0,1,0,25910.0,1,45894.0,2,1,1,10.0,1
50.0,102262.0,0,1,0,16730.0,5,0.0,0,0,0,8.0,0
33.0,39584.0,0,0,0,10260.0,3,0.0,0,0,0,4.0,0
56.0,95259.0,1,0,0,11030.0,0,0.0,0,0,0,1.0,0
49.0,76399.0,1,1,0,14040.0,0,32239.0,2,1,5,1.0,0
52.0,57134.0,1,1,0,8430.0,2,0.0,0,0,2,8.0,0
49.0,60368.0,1,1,1,6400.0,2,0.0,0,0,0,4.0,0
21.0,18483.0,0,0,1,8150.0,4,7781.0,2,0,3,1.0,1
50.0,58628.0,0,1,1,12360.0,0,0.0,0,0,0,15.0,1
30.0,53140.0,1,0,1,6810.0,3,36267.0,1,0,0,13.0,0
36.0,80765.0,1,1,1,13840.0,0,0.0,0,0,1,9.0,0
30.0,80872.0,1,1,1,29580.0,0,0.0,0,0,0,7.0,0
53.0,0.0,1,1,1,6800.0,2,0.0,0,0,0,14.0,0
49.0,81280.0,1,1,1,14530.0,0,0.0,0,0,0,6.0,0
62.0,39953.0,1,1,1,14740.0,3,8006.0,2,0,0,1.0,0
38.0,38317.0,1,0,1,1500.0,4,2896.0,1,0,8,8.0,0
59.0,8213.0,0,0,1,8840.0,3,2479.0,3,0,6,5.0,1
53.0,70026.0,0,0,1,18780.0,2,0.0,0,0,0,11.0,0
46.0,49838.0,1,1,1,11080.0,0,0.0,0,0,0,9.0,0
30.0,75891.0,1,1,0,4500.0,2,3919.0,1,0,1,20.0,1
42.0,69465.0,1,1,0,15770.0,0,0.0,0,0,0,6.0,0
57.0,104257.0,1,0,1,7650.0,3,0.0,0,1,0,8.0,0
46.0,0.0,0,0,0,10080.0,3,0.0,0,0,0,10.0,0
43.0,69651.0,1,1,0,19210.0,5,0.0,0,0,0,7.0,0
50.0,92237.0,0,1,0,15720.0,0,0.0,0,0,3,11.0,0
42.0,61995.0,0,0,1,36080.0,0,0.0,0,0,3,8.0,1
42.0,178453.0,1,0,1,24790.0,3,0.0,0,0,1,17.0,0
48.0,134140.0,0,1,0,30240.0,1,7478.0,2,0,6,13.0,0
38.0,22938.0,0,0,1,14170.0,3,9785.0,2,0,0,1.0,1
56.0,29401.0,1,0,1,18350.0,3,0.0,0,0,0,6.0,0
51.0,72453.0,0,0,1,13850.0,3,2847.0,4,0,7,15.0,0
52.0,47417.0,0,1,1,8840.0,0,0.0,0,0,0,13.0,0
42.0,91845.0,1,0,1,33490.0,3,0.0,0,0,0,19.0,0
32.0,16118.0,0,0,1,6380.0,3,7223.0,1,0,4,1.0,1
42.0,172119.0,1,1,0,7580.0,2,0.0,0,0,0,12.0,0
27.0,52335.0,1,1,1,9430.0,0,0.0,0,0,0,7.0,0
38.0,40180.0,1,0,1,3320.0,4,0.0,0,0,0,2.0,0
46.0,89657.0,0,0,1,11070.0,3,0.0,0,0,1,10.0,0
38.0,39338.0,0,1,0,9230.0,0,0.0,0,0,0,1.0,0
41.0,0.0,1,0,1,5600.0,4,4263.0,3,0,0,17.0,0
41.0,50331.0,0,0,0,18870.0,2,5581.0,2,0,7,1.0,1
42.0,68984.0,0,1,1,1500.0,0,0.0,0,1,4,5.0,0
26.0,14822.0,0,0,1,8830.0,4,7486.0,3,0,9,1.0,1
47.0,0.0,1,0,1,6200.0,3,0.0,0,1,0,1.0,0
44.0,70914.0,0,0,0,5900.0,3,0.0,0,0,0,9.0,0
55.0,28196.0,0,0,1,16340.0,0,0.0,0,0,0,6.0,0
39.0,198320.0,1,1,1,38910.0,0,0.0,0,0,1,1.0,0
48.0,78966.0,0,0,1,21420.0,4,0.0,0,0,3,8.0,0
45.0,155990.0,1,0,1,6000.0,3,0.0,0,0,0,11.0,0
50.0,5041.0,0,0,0,13620.0,2,0.0,0,0,0,15.0,0
56.0,84186.0,1,1,1,15520.0,0,0.0,0,0,0,19.0,0
51.0,51513.0,0,1,1,6650.0,0,33388.0,2,1,4,17.0,1
36.0,0.0,0,0,1,2680.0,4,0.0,0,0,0,21.0,1
31.0,2177.0,0,1,1,13150.0,0,0.0,0,0,0,1.0,0
40.0,55258.0,0,1,0,13860.0,0,6474.0,2,0,3,1.0,0
44.0,25588.0,1,1,1,14830.0,0,0.0,0,0,2,4.0,0
54.0,55742.0,1,0,0,15810.0,3,9718.0,3,1,2,9.0,1
54.0,81438.0,0,0,1,15040.0,4,0.0,0,0,0,16.0,1
40.0,45777.0,1,1,0,16990.0,5,0.0,0,0,4,11.0,0
38.0,98120.0,0,0,0,16090.0,3,2982.0,3,0,2,12.0,0
58.0,69282.0,1,1,1,10520.0,2,1142.0,1,0,0,13.0,1
42.0,36230.0,0,0,1,6480.0,3,9773.0,2,0,1,5.0,1
41.0,36339.0,1,0,0,25980.0,2,0.0,0,0,2,13.0,0
45.0,77865.0,1,0,1,27170.0,0,0.0,0,0,1,7.0,0
53.0,97706.0,0,1,0,18020.0,5,0.0,0,0,0,10.0,0
53.0,63049.0,1,1,1,13010.0,0,1402.0,1,0,6,12.0,0
30.0,27803.0,0,0,1,7280.0,0,6322.0,2,0,5,8.0,0
32.0,42667.0,0,1,0,8130.0,2,5398.0,1,0,3,1.0,1
50.0,34611.0,0,0,1,12760.0,0,3908.0,2,0,4,8.0,0
42.0,43444.0,0,0,1,28060.0,0,0.0,0,0,1,8.0,0
42.0,71686.0,0,0,1,12870.0,4,5982.0,2,0,2,10.0,1
41.0,0.0,1,0,1,5600.0,3,0.0,0,0,0,19.0,0
39.0,46878.0,1,0,1,13740.0,3,0.0,0,0,1,9.0,0
27.0,78197.0,1,0,1,18040.0,2,0.0,0,0,0,12.0,0
43.0,84342.0,1,1,1,28840.0,0,3826.0,3,0,2,8.0,0
45.0,24178.0,1,0,1,29790.0,0,9197.0,2,0,1,1.0,0
43.0,44139.0,0,0,0,13910.0,3,0.0,0,1,0,1.0,0
33.0,69641.0,0,1,0,22680.0,1,1712.0,4,0,2,15.0,1
48.0,81940.0,1,0,1,17270.0,4,17691.0,1,1,6,1.0,0
52.0,16005.0,1,1,1,11570.0,2,3546.0,1,0,5,1.0,0
47.0,55019.0,1,0,1,18110.0,3,9085.0,2,0,1,9.0,0
51.0,46381.0,1,0,1,20130.0,3,0.0,0,0,0,6.0,0
47.0,51624.0,0,1,1,20500.0,5,0.0,0,0,0,1.0,0
28.0,13410.0,1,1,1,4500.0,2,5575.0,2,0,2,10.0,1
51.0,61666.0,1,0,1,20910.0,2,10147.0,1,0,4,11.0,0
42.0,200928.0,1,1,0,5600.0,2,4020.0,1,0,2,14.0,1
47.0,64246.0,1,1,0,7200.0,2,10265.0,1,0,1,13.0,0
40.0,31957.0,1,1,1,19930.0,5,0.0,0,0,0,1.0,0
30.0,13490.0,1,1,0,5850.0,2,31401.0,3,1,1,1.0,1
53.0,82266.0,0,1,1,15030.0,0,0.0,0,0,1,16.0,0
33.0,92060.0,0,0,1,14010.0,3,0.0,0,0,0,10.0,1
42.0,35101.0,1,0,1,9210.0,3,0.0,0,0,2,16.0,0
53.0,52019.0,1,1,0,16940.0,5,32115.0,1,0,0,11.0,0
43.0,2346.0,1,0,0,24590.0,0,33218.0,3,0,0,7.0,0
36.0,48901.0,1,1,1,5100.0,2,3805.0,3,0,0,9.0,0
38.0,40342.0,1,0,1,8230.0,3,0.0,0,0,1,14.0,0
41.0,78370.0,0,0,1,21340.0,0,0.0,0,0,0,12.0,0
38.0,38212.0,0,1,0,22320.0,5,4326.0,4,0,6,13.0,0
36.0,100095.0,0,0,1,17520.0,3,0.0,0,0,0,19.0,0
28.0,70029.0,1,0,1,11300.0,3,0.0,0,0,0,10.0,0
51.0,37721.0,0,1,0,11750.0,2,6281.0,2,0,1,5.0,0
56.0,42834.0,1,1,0,22760.0,1,0.0,0,0,5,8.0,0
47.0,107414.0,0,0,0,21220.0,2,8295.0,2,0,2,17.0,0
46.0,45109.0,1,0,1,26780.0,0,0.0,0,0,1,18.0,0
43.0,21913.0,1,1,0,7990.0,2,4748.0,3,0,1,4.0,0
53.0,55890.0,0,0,1,12390.0,3,6668.0,1,0,4,19.0,0
37.0,130123.0,1,0,0,32260.0,0,0.0,0,0,0,7.0,0
46.0,70307.0,1,0,0,22210.0,3,6632.0,2,0,0,10.0,0
